UF;Município;Região Turística;Domésticos;Internacionais;Estabelecimentos;Empregos;Arrecadação de Impostos;Categoria
AC;Assis Brasil;Caminhos do Pacífico;27.381;0;1;1;0.0;D
AC;Cruzeiro do Sul;Caminhos das Aldeias e da Biodiversidade;24.475;481;11;116;241310.0;C
AC;Epitaciolândia;Caminhos do Pacífico;4.785;0;6;31;0.0;D
AC;Mâncio Lima;Caminhos das Aldeias e da Biodiversidade;0;0;0;0;0.0;E
AC;Marechal Thaumaturgo;Caminhos das Aldeias e da Biodiversidade;20.587;263;0;0;0.0;D
AC;Plácido de Castro;Caminhos da Revolução;0;0;1;2;0.0;D
AC;Porto Acre;Caminhos da Revolução;0;0;0;0;0.0;E
AC;Porto Walter;Caminhos das Aldeias e da Biodiversidade;0;0;1;1;0.0;D
AC;Rio Branco;Caminhos da Revolução;464.108;4.602;30;376;2845034.0;A
AC;Rodrigues Alves;Caminhos das Aldeias e da Biodiversidade;0;0;0;0;0.0;E
AC;Tarauacá;Caminhos das Aldeias e da Biodiversidade;19.114;0;8;30;0.0;C
AC;Xapuri;Caminhos do Pacífico;22.979;0;1;1;0.0;D
AL;Água Branca;REGIÃO CÂNION DO SÃO FRANCISCO;0;0;0;0;0.0;D
AL;Arapiraca;REGIÃO DO AGRESTE;113.137;215;25;202;1126796.0;B
AL;Atalaia;REGIÃO DO QUILOMBO;936;0;1;3;0.0;D
AL;Barra de Santo Antônio;REGIÃO COSTA DOS CORAIS;0;0;6;28;0.0;D
AL;Barra de São Miguel;REGIÃO CAMINHO DAS ÁGUAS;8.936;207;11;89;2546565.0;C
AL;Belo Monte;REGIÃO CÂNION DO SÃO FRANCISCO;0;0;0;0;0.0;E
AL;Boca da Mata;REGIÃO DO AGRESTE;0;0;1;2;0.0;D
AL;Campo Alegre;REGIÃO DO AGRESTE;1.005;0;0;0;0.0;D
AL;Chã Preta;REGIÃO DO QUILOMBO;0;0;0;0;0.0;E
AL;Coqueiro Seco;REGIÃO CAMINHO DAS ÁGUAS;6.160;0;0;0;0.0;D
AL;Coruripe;REGIÃO CAMINHO DAS ÁGUAS;40.254;311;8;45;0.0;C
AL;Delmiro Gouveia;REGIÃO CÂNION DO SÃO FRANCISCO;35.777;0;11;26;59462.0;C
AL;Feliz Deserto;REGIÃO CAMINHO DAS ÁGUAS;4.293;0;0;0;0.0;D
AL;Ibateguara;REGIÃO DO QUILOMBO;6.160;0;0;0;0.0;D
AL;Japaratinga;REGIÃO COSTA DOS CORAIS;42.919;730;21;260;1403838.0;B
AL;Jequiá da Praia;REGIÃO CAMINHO DAS ÁGUAS;6.553;0;0;0;0.0;D
AL;Junqueiro;REGIÃO DO AGRESTE;15.574;0;2;8;0.0;D
AL;Lagoa da Canoa;REGIÃO DO AGRESTE;0;91;0;0;0.0;D
AL;Limoeiro de Anadia;REGIÃO DO AGRESTE;0;0;0;0;0.0;E
AL;Maceió;Grande Maceió;1.448.550;78.259;124;3.081;478000000000000,00;A
AL;Major Isidoro;REGIÃO DA CAATINGA;9.659;0;1;4;0.0;D
AL;Maragogi;REGIÃO COSTA DOS CORAIS;297.357;19.347;36;1.276;24800000000000,00;A
AL;Maravilha;REGIÃO DA CAATINGA;0;0;0;0;0.0;E
AL;Marechal Deodoro;REGIÃO CAMINHO DAS ÁGUAS;22.032;791;11;125;251240.0;C
AL;Maribondo;REGIÃO DO QUILOMBO;0;0;0;0;0.0;E
AL;Mar Vermelho;REGIÃO DO QUILOMBO;3.499;0;0;0;0.0;D
AL;Mata Grande;REGIÃO DA CAATINGA;2.837;0;0;0;0.0;D
AL;Murici;REGIÃO DO QUILOMBO;6.160;0;1;0;0.0;D
AL;Olho d'Água das Flores;REGIÃO DA CAATINGA;0;0;0;0;0.0;E
AL;Olho d'Água do Casado;REGIÃO CÂNION DO SÃO FRANCISCO;0;0;0;0;0.0;E
AL;Palmeira dos Índios;REGIÃO DO AGRESTE;68.851;182;5;24;0.0;C
AL;Pão de Açúcar;REGIÃO CÂNION DO SÃO FRANCISCO;794;0;1;1;0.0;D
AL;Pariconha;REGIÃO CÂNION DO SÃO FRANCISCO;0;439;0;0;0.0;D
AL;Paripueira;REGIÃO COSTA DOS CORAIS;936;504;4;57;0.0;D
AL;Passo de Camaragibe;REGIÃO COSTA DOS CORAIS;5.238;0;4;33;0.0;D
AL;Penedo;REGIÃO CAMINHO DAS ÁGUAS;103.292;449;8;51;0.0;C
AL;Piaçabuçu;REGIÃO CAMINHO DAS ÁGUAS;37.076;0;1;1;0.0;D
AL;Pilar;REGIÃO CAMINHO DAS ÁGUAS;0;0;0;0;0.0;D
AL;Piranhas;REGIÃO CÂNION DO SÃO FRANCISCO;6.070;388;11;37;133577.0;C
AL;Porto Calvo;REGIÃO COSTA DOS CORAIS;0;0;2;11;0.0;D
AL;Porto de Pedras;REGIÃO COSTA DOS CORAIS;11.923;188;14;144;882342.0;C
AL;Porto Real do Colégio;REGIÃO CAMINHO DAS ÁGUAS;3.499;0;0;0;0.0;D
AL;Quebrangulo;REGIÃO DO QUILOMBO;0;0;0;0;0.0;E
AL;Roteiro;REGIÃO CAMINHO DAS ÁGUAS;0;0;0;0;0.0;E
AL;Santana do Ipanema;REGIÃO DA CAATINGA;3.499;0;3;27;0.0;D
AL;São José da Laje;REGIÃO DO QUILOMBO;0;0;0;0;0.0;E
AL;São Miguel dos Campos;REGIÃO CAMINHO DAS ÁGUAS;7.096;564;5;13;0.0;D
AL;São Miguel dos Milagres;REGIÃO COSTA DOS CORAIS;15.449;1.248;15;147;1616566.0;C
AL;São Sebastião;REGIÃO DO AGRESTE;0;0;2;6;0.0;D
AL;Teotônio Vilela;REGIÃO DO AGRESTE;6.160;0;2;8;0.0;D
AL;União dos Palmares;REGIÃO DO QUILOMBO;1.872;0;3;12;0.0;D
AL;Viçosa;REGIÃO DO QUILOMBO;36.106;0;2;7;0.0;D
AP;Macapá;Região Turística Meio do Mundo;154.341;5.861;32;295;2137068.0;A
AP;Mazagão;Região Turística Meio do Mundo;7.507;1.516;1;1;0.0;D
AP;Oiapoque;Região Turística Cabo Orange;10.251;911;9;32;0.0;C
AP;Pedra Branca do Amapari;Região Turística Tumucumaque e Cachoeiras;30.367;0;3;3;0.0;D
AP;Vitória do Jari;Região Turística Vale do Jari;0;0;0;0;0.0;E
AM;Anori;Polo Médio Solimões;2.685;0;0;0;0.0;D
AM;Atalaia do Norte;Polo Alto Solimões;946;0;0;0;0.0;D
AM;Barcelos;Polo Alto Rio Negro;8.821;461;2;3;0.0;D
AM;Barreirinha;Polo Sateré;103.881;953;0;0;0.0;C
AM;Benjamin Constant;Polo Alto Solimões;946;0;0;0;0.0;D
AM;Boa Vista do Ramos;Polo Sateré;8.637;296;1;0;0.0;D
AM;Borba;Polo Madeira;2.302;0;0;0;0.0;D
AM;Careiro;Polo Amazônico;20.450;64;1;5;0.0;D
AM;Coari;Polo Médio Solimões;78.339;0;3;10;0.0;C
AM;Humaitá;Polo Madeira;4.681;120;5;37;0.0;D
AM;Iranduba;Polo Amazônico;77.489;101;1;3;0.0;C
AM;Itacoatiara;Polo Uatumã;94.856;758;7;33;67735.0;C
AM;Manacapuru;Polo Amazônico;111.358;316;6;33;93388.0;C
AM;Manaquiri;Polo Amazônico;7.691;0;0;0;0.0;D
AM;Manaus;Polo Amazônico;1.472.775;88.470;85;1.023;203000000000000,00;A
AM;Maués;Polo Sateré;80.326;126;1;7;0.0;C
AM;Nhamundá;Polo Sateré;72.767;0;0;0;0.0;C
AM;Novo Airão;Polo Amazônico;24.486;631;3;41;0.0;D
AM;Novo Aripuanã;Polo Madeira;5.015;0;1;1;0.0;D
AM;Parintins;Polo Sateré;91.100;578;4;37;78591.0;C
AM;Presidente Figueiredo;Polo Amazônico;65.356;1.813;9;32;100736.0;C
AM;Rio Preto da Eva;Polo Amazônico;57.707;0;5;67;0.0;C
AM;São Gabriel da Cachoeira;Polo Alto Rio Negro;4.404;159;1;5;0.0;D
AM;São Sebastião do Uatumã;Polo Uatumã;6.358;317;0;0;0.0;D
AM;Tabatinga;Polo Alto Solimões;12.834;1.989;8;39;157571.0;C
AM;Uarini;Polo Médio Solimões;0;0;0;0;0.0;E
BA;Abaíra;Chapada Diamantina;0;0;2;5;0.0;D
BA;Alagoinhas;Caminhos do Sertão;91.504;467;14;129;1295849.0;B
BA;Alcobaça;Costa das Baleias;91.095;267;12;24;0.0;C
BA;Amargosa;Caminhos do Jiquiriçá;65.323;64;3;21;0.0;C
BA;Andaraí;Chapada Diamantina;4.326;1.691;3;19;0.0;D
BA;Aratuípe;Baía de Todos os Santos;0;0;0;0;0.0;E
BA;Banzaê;Caminhos do Sertão;0;0;0;0;0.0;E
BA;Barra da Estiva;Chapada Diamantina;0;207;2;15;0.0;D
BA;Barra do Mendes;Chapada Diamantina;0;0;0;0;0.0;E
BA;Barreiras;Caminhos do Oeste;182.508;1.563;29;292;993389.0;B
BA;Barro Alto;Chapada Diamantina;0;0;0;0;0.0;E
BA;Belmonte;Costa do Descobrimento;2.236;121;6;19;0.0;D
BA;Boa Vista do Tupim;Chapada Diamantina;0;0;0;0;0.0;D
BA;Bom Jesus da Lapa;Caminhos do Oeste;221.079;1.002;26;122;611142.0;B
BA;Boninal;Chapada Diamantina;0;0;0;0;0.0;E
BA;Bonito;Chapada Diamantina;0;140;1;0;0.0;D
BA;Cachoeira;Baía de Todos os Santos;31.752;1.746;9;53;0.0;C
BA;Caetité;Caminhos do Oeste;2.782;178;9;37;193751.0;C
BA;Cairu;Costa do Dendê;125.021;93.253;123;981;9104867.0;A
BA;Camaçari;Costa dos Coqueiros;271.431;9.774;47;839;4092283.0;B
BA;Camamu;Costa do Dendê;18.514;101;2;16;0.0;D
BA;Campo Formoso;Chapada Diamantina;17.635;237;4;32;0.0;D
BA;Canavieiras;Costa do Cacau;35.053;5.512;4;34;0.0;C
BA;Candeias;Baía de Todos os Santos;24.180;126;4;5;0.0;D
BA;Caravelas;Costa das Baleias;14.349;373;4;19;0.0;D
BA;Casa Nova;Vale do São Francisco, Região Norte da Bahia;39.505;88;2;11;0.0;D
BA;Cipó;Caminhos do Sertão;5.919;352;1;0;0.0;D
BA;Cocos;Caminhos do Oeste;7.881;64;3;5;0.0;D
BA;Conde;Costa dos Coqueiros;117.092;655;6;46;238595.0;C
BA;Coração de Maria;Caminhos do Sertão;20.741;0;0;0;0.0;D
BA;Correntina;Caminhos do Oeste;96.785;0;10;57;0.0;C
BA;Cruz das Almas;Caminhos do Jiquiriçá;53.601;267;8;54;0.0;C
BA;Curaçá;Vale do São Francisco, Região Norte da Bahia;10.601;265;1;1;0.0;D
BA;Dom Basílio;Chapada Diamantina;0;64;1;1;0.0;D
BA;Dom Macedo Costa;Caminhos do Jiquiriçá;0;0;1;12;0.0;D
BA;Entre Rios;Costa dos Coqueiros;80.148;209;12;68;670559.0;C
BA;Formosa do Rio Preto;Caminhos do Oeste;6.699;0;6;30;0.0;D
BA;Gentio do Ouro;Chapada Diamantina;0;0;0;0;0.0;E
BA;Guaratinga;Costa do Descobrimento;0;0;0;0;0.0;E
BA;Ibicoara;Chapada Diamantina;0;116;2;1;0.0;D
BA;Iguaí;Caminhos do Sudoeste;5.919;55;1;1;0.0;D
BA;Ilhéus;Costa do Cacau;469.795;9.781;55;1.073;9180149.0;A
BA;Iramaia;Chapada Diamantina;0;0;0;0;0.0;D
BA;Iraquara;Chapada Diamantina;0;0;3;24;0.0;D
BA;Irará;Caminhos do Sertão;13.521;0;0;0;0.0;D
BA;Itaberaba;Chapada Diamantina;43.025;0;12;39;274549.0;C
BA;Itacaré;Costa do Cacau;129.768;17.476;57;515;4439834.0;B
BA;Itaeté;Chapada Diamantina;14.505;0;1;1;0.0;D
BA;Itagi;Caminhos do Sudoeste;0;0;2;2;0.0;D
BA;Itanhém;Costa das Baleias;0;182;0;0;0.0;D
BA;Itaparica;Baía de Todos os Santos;245.038;8.740;5;19;0.0;B
BA;Itatim;Caminhos do Jiquiriçá;33.591;502;1;5;0.0;D
BA;Ituaçu;Chapada Diamantina;0;259;1;1;0.0;D
BA;Ituberá;Costa do Dendê;10.600;66;3;11;0.0;D
BA;Jaborandi;Caminhos do Oeste;14.505;0;0;0;0.0;D
BA;Jacobina;Chapada Diamantina;54.477;849;14;85;793292.0;C
BA;Jaguaquara;Caminhos do Jiquiriçá;26.376;0;5;21;0.0;D
BA;Jaguarari;Chapada Diamantina;17.527;234;2;8;0.0;D
BA;Jaguaripe;Baía de Todos os Santos;5.919;182;4;23;0.0;D
BA;Jequié;Caminhos do Sudoeste;232.370;501;19;166;707352.0;B
BA;Jiquiriçá;Caminhos do Jiquiriçá;20.065;35;1;5;0.0;D
BA;Juazeiro;Vale do São Francisco, Região Norte da Bahia;198.335;1.297;20;134;637248.0;B
BA;Jussiape;Chapada Diamantina;6.782;0;1;2;0.0;D
BA;Lauro de Freitas;Costa dos Coqueiros;7.446;1.505;16;134;1267020.0;C
BA;Lençóis;Chapada Diamantina;79.102;22.307;21;198;1716147.0;B
BA;Maracás;Caminhos do Sudoeste;14.505;120;2;22;0.0;D
BA;Maragogipe;Baía de Todos os Santos;82.328;182;3;7;0.0;C
BA;Mata de São João;Costa dos Coqueiros;228.922;80.017;58;6.171;10300000000000000,00;A
BA;Miguel Calmon;Chapada Diamantina;4.227;0;0;0;0.0;D
BA;Monte Santo;Caminhos do Sertão;0;208;2;4;0.0;D
BA;Morro do Chapéu;Chapada Diamantina;10.846;319;5;25;0.0;D
BA;Mucugê;Chapada Diamantina;0;737;8;28;126976.0;C
BA;Mucuri;Costa das Baleias;87.456;1.356;19;72;708793.0;B
BA;Muniz Ferreira;Baía de Todos os Santos;0;0;0;0;0.0;E
BA;Muritiba;Baía de Todos os Santos;7.872;104;2;5;0.0;D
BA;Mutuípe;Caminhos do Jiquiriçá;1.953;0;1;3;0.0;D
BA;Nazaré;Baía de Todos os Santos;15.275;0;2;8;0.0;D
BA;Nova Redenção;Chapada Diamantina;1.953;0;0;0;0.0;D
BA;Nova Viçosa;Costa das Baleias;118.516;1.414;11;51;270929.0;C
BA;Oliveira dos Brejinhos;Chapada Diamantina;6.316;0;3;6;0.0;D
BA;Palmeiras;Chapada Diamantina;6.033;2.655;9;30;263206.0;C
BA;Paramirim;Chapada Diamantina;0;104;0;0;0.0;D
BA;Paripiranga;Caminhos do Sertão;15.441;0;1;5;0.0;D
BA;Paulo Afonso;Lagos e Canyons do São Francisco;190.154;1.236;10;137;783666.0;B
BA;Piatã;Chapada Diamantina;0;182;1;0;0.0;D
BA;Pindobaçu;Chapada Diamantina;0;0;0;0;0.0;E
BA;Pojuca;Costa dos Coqueiros;46.713;0;5;19;0.0;C
BA;Porto Seguro;Costa do Descobrimento;1.192.038;64.066;318;5.046;668000000000000,00;A
BA;Prado;Costa das Baleias;76.429;1.506;49;273;2344797.0;B
BA;Quixabeira;Chapada Diamantina;0;0;0;0;0.0;E
BA;Rio de Contas;Chapada Diamantina;0;95;6;35;0.0;D
BA;Salinas da Margarida;Baía de Todos os Santos;46.417;0;3;10;0.0;C
BA;Salvador;Baía de Todos os Santos;4.262.041;326.169;267;4.834;401000000000000,00;A
BA;Santa Cruz Cabrália;Costa do Descobrimento;13.831;976;27;365;2793553.0;B
BA;Santa Inês;Caminhos do Jiquiriçá;14.505;0;1;1;0.0;D
BA;Santa Terezinha;Caminhos do Jiquiriçá;5.919;126;1;0;0.0;D
BA;Santo Amaro;Baía de Todos os Santos;40.012;222;5;22;0.0;C
BA;Santo Antônio de Jesus;Caminhos do Jiquiriçá;68.984;88;17;122;858179.0;B
BA;Santo Estêvão;Caminhos do Sertão;26.609;76;1;0;0.0;D
BA;São Desidério;Caminhos do Oeste;0;0;2;26;0.0;D
BA;São Félix;Baía de Todos os Santos;3.905;143;1;1;0.0;D
BA;São Francisco do Conde;Baía de Todos os Santos;22.377;76;1;3;0.0;D
BA;Saubara;Baía de Todos os Santos;132.714;0;1;3;0.0;C
BA;Saúde;Chapada Diamantina;0;88;0;0;0.0;D
BA;Seabra;Chapada Diamantina;2.345;46;14;41;372065.0;C
BA;Senhor do Bonfim;Chapada Diamantina;53.905;271;11;73;269831.0;C
BA;Simões Filho;Baía de Todos os Santos;53.174;106;2;8;0.0;C
BA;Sobradinho;Vale do São Francisco, Região Norte da Bahia;2.444;0;4;14;0.0;D
BA;Souto Soares;Chapada Diamantina;0;0;0;0;0.0;E
BA;Taperoá;Costa do Dendê;1.031;0;0;0;0.0;D
BA;Tucano;Caminhos do Sertão;46.611;217;7;36;107388.0;C
BA;Una;Costa do Cacau;18.249;197;4;478;0.0;B
BA;Uruçuca;Costa do Cacau;36.253;263;7;61;0.0;C
BA;Valença;Costa do Dendê;123.168;1.689;27;100;506061.0;B
BA;Varzedo;Caminhos do Jiquiriçá;5.919;0;1;3;0.0;D
BA;Vera Cruz;Baía de Todos os Santos;139.602;456;13;362;126844.0;B
BA;Vitória da Conquista;Caminhos do Sudoeste;290.748;3.348;30;354;2785303.0;B
BA;Wagner;Chapada Diamantina;9.418;0;0;0;0.0;D
CE;Acaraú;Litoral Oeste;77.567;229;3;9;0.0;C
CE;Alto Santo;Vale do Jaguaribe;53.981;0;0;0;0.0;C
CE;Amontada;Litoral Oeste;19.755;3.485;9;22;138226.0;C
CE;Aquiraz;LITORAL LESTE;111.469;3.191;26;1.122;3864441.0;B
CE;Aracati;LITORAL LESTE;203.363;12.909;53;275;1734072.0;B
CE;Barbalha;Cariri;10.682;77;8;92;595627.0;C
CE;Beberibe;LITORAL LESTE;242.566;3.072;20;256;2991229.0;B
CE;Camocim;Litoral Extremo Oeste;74.367;2.314;21;93;645317.0;B
CE;Campos Sales;Cariri;29.693;0;1;1;0.0;D
CE;Canindé;Sertão Central;416.255;0;10;27;0.0;B
CE;Carnaubal;Chapada da Ibiapaba;0;0;1;1;0.0;D
CE;Cascavel;LITORAL LESTE;245.835;846;12;54;264334.0;B
CE;Caucaia;Litoral Oeste;53.410;14.327;31;633;3325429.0;B
CE;Chaval;Litoral Extremo Oeste;25.587;64;0;0;0.0;D
CE;Crato;Cariri;76.978;554;10;70;378088.0;C
CE;Croatá;Chapada da Ibiapaba;0;77;0;0;0.0;D
CE;Cruz;Litoral Extremo Oeste;1.329;1.058;11;123;966937.0;C
CE;Eusébio;Fortaleza;65.919;134;1;14;0.0;C
CE;Fortaleza;Fortaleza;4.178.305;142.864;163;3.264;830000000000000,00;A
CE;Fortim;LITORAL LESTE;35.023;677;8;89;0.0;C
CE;Groaíras;Vale do Acaraú;5.215;0;1;4;0.0;D
CE;Guaraciaba do Norte;Chapada da Ibiapaba;13.536;64;1;21;0.0;D
CE;Guaramiranga;Serras de Aratanha e Baturité;58.611;676;10;50;736470.0;C
CE;Ibiapina;Chapada da Ibiapaba;26.830;88;1;2;0.0;D
CE;Icapuí;LITORAL LESTE;27.054;2.059;7;39;0.0;C
CE;Icó;Centro Sul/ Vale do Salgado;3.986;68;1;1;0.0;D
CE;Ipu;Chapada da Ibiapaba;6.411;54;3;1;0.0;D
CE;Itapipoca;Litoral Oeste;113.113;229;8;23;163773.0;C
CE;Itarema;Litoral Oeste;45.282;2.640;6;12;55312.0;C
CE;Jaguaretama;Vale do Jaguaribe;2.657;0;0;0;0.0;D
CE;Jaguaribara;Vale do Jaguaribe;14.505;0;0;0;0.0;D
CE;Jaguaribe;Vale do Jaguaribe;72.051;228;2;29;0.0;C
CE;Jijoca de Jericoacoara;Litoral Extremo Oeste;94.707;58.592;114;1.158;139000000000000,00;A
CE;Juazeiro do Norte;Cariri;556.692;915;37;332;1709292.0;B
CE;Limoeiro do Norte;Vale do Jaguaribe;19.482;384;1;8;0.0;D
CE;Maracanaú;Fortaleza;17.966;247;5;42;586940.0;C
CE;Meruoca;Vale do Acaraú;12.070;0;3;12;0.0;D
CE;Morada Nova;Vale do Jaguaribe;63.873;196;4;6;0.0;C
CE;Mulungu;Serras de Aratanha e Baturité;3.839;64;1;6;0.0;D
CE;Nova Olinda;Cariri;0;0;0;0;0.0;E
CE;Pacajus;Fortaleza;46.127;247;0;0;0.0;D
CE;Pacoti;Serras de Aratanha e Baturité;4.430;253;1;10;0.0;D
CE;Palmácia;Serras de Aratanha e Baturité;8.983;0;0;0;0.0;D
CE;Paracuru;Litoral Oeste;125.547;2.190;16;31;191685.0;B
CE;Paraipaba;Litoral Oeste;17.370;1.457;4;35;0.0;D
CE;Pindoretama;LITORAL LESTE;19.885;81;0;0;0.0;D
CE;Quixadá;Sertão Central;205.728;451;10;54;184847.0;B
CE;Quixeramobim;Sertão Central;28.277;135;2;14;0.0;D
CE;Salitre;Cariri;0;0;0;0;0.0;E
CE;São Benedito;Chapada da Ibiapaba;72.227;382;2;15;0.0;C
CE;São Gonçalo do Amarante;Litoral Oeste;82.339;3.928;12;54;332177.0;C
CE;Sobral;Vale do Acaraú;246.103;1.137;13;112;365839.0;B
CE;Tejuçuoca;Sertão Central;0;0;0;0;0.0;E
CE;Tianguá;Chapada da Ibiapaba;146.945;261;9;63;352366.0;B
CE;Trairi;Litoral Oeste;40.354;3.977;14;155;1289604.0;C
CE;Ubajara;Chapada da Ibiapaba;64.936;570;7;30;0.0;C
CE;Varjota;Chapada da Ibiapaba;37.798;0;0;0;0.0;D
CE;Várzea Alegre;Cariri;28.678;204;1;5;0.0;D
CE;Viçosa do Ceará;Chapada da Ibiapaba;44.198;344;5;25;0.0;C
DF;Brasília;Brasília, Patrimônio Cultural da Humanidade;4.332.053;112.474;220;3.562;598000000000000,00;A
ES;Afonso Cláudio;Montanhas Capixabas;13.186;111;4;12;0.0;D
ES;Águia Branca;Doce Pontões Capixaba;10.411;0;1;3;0.0;D
ES;Alegre;Caparaó Capixaba;59.601;0;5;15;0.0;C
ES;Alfredo Chaves;Montanhas Capixabas;10.907;0;2;4;0.0;D
ES;Anchieta;Costa e da Imigração;71.353;448;21;112;876168.0;B
ES;Aracruz;Do Verde e das Águas;21.961;810;21;164;856619.0;B
ES;Atílio Vivácqua;Sul Capixaba dos Vales e Café;10.411;0;0;0;0.0;D
ES;Baixo Guandu;Doce Pontões Capixaba;14.357;224;4;27;0.0;D
ES;Barra de São Francisco;Caminhos do Café, Pedras e Cachoeiras - Noroeste;10.042;1.291;5;22;190642.0;D
ES;Bom Jesus do Norte;Sul Capixaba dos Vales e Café;0;0;2;3;0.0;D
ES;Brejetuba;Montanhas Capixabas;0;0;2;3;0.0;D
ES;Cachoeiro de Itapemirim;Sul Capixaba dos Vales e Café;113.059;1.397;15;149;1379087.0;B
ES;Cariacica;Metropolitana;23.559;312;5;43;1169466.0;C
ES;Castelo;Montanhas Capixabas;12.031;278;5;30;0.0;D
ES;Colatina;Doce Pontões Capixaba;62.130;987;15;114;1493866.0;B
ES;Conceição da Barra;Do Verde e das Águas;32.182;993;17;58;419394.0;C
ES;Conceição do Castelo;Montanhas Capixabas;0;0;0;0;0.0;E
ES;Divino de São Lourenço;Caparaó Capixaba;0;0;0;0;0.0;E
ES;Domingos Martins;Montanhas Capixabas;68.425;281;24;338;3584078.0;B
ES;Dores do Rio Preto;Caparaó Capixaba;0;130;1;1;0.0;D
ES;Ecoporanga;Caminhos do Café, Pedras e Cachoeiras - Noroeste;4.988;64;3;13;0.0;D
ES;Fundão;Metropolitana;1.220;0;9;53;0.0;C
ES;Governador Lindenberg;Doce Pontões Capixaba;496;233;1;3;0.0;D
ES;Guaçuí;Caparaó Capixaba;34.537;182;4;43;0.0;C
ES;Guarapari;Metropolitana;705.254;7.759;42;347;2026859.0;B
ES;Ibatiba;Caparaó Capixaba;0;0;3;12;0.0;D
ES;Ibiraçu;Imigrantes;6.543;338;0;0;0.0;D
ES;Ibitirama;Caparaó Capixaba;0;0;0;0;0.0;E
ES;Iconha;Costa e da Imigração;0;75;0;0;0.0;D
ES;Irupi;Caparaó Capixaba;0;0;0;0;0.0;E
ES;Itaguaçu;Imigrantes;496;143;1;6;0.0;D
ES;Itapemirim;Costa e da Imigração;23.587;61;4;9;0.0;D
ES;Itarana;Imigrantes;0;0;2;7;0.0;D
ES;Iúna;Caparaó Capixaba;52.096;301;3;17;0.0;C
ES;Jaguaré;Do Verde e das Águas;4.988;0;2;9;0.0;D
ES;João Neiva;Imigrantes;0;0;5;25;0.0;D
ES;Laranja da Terra;Montanhas Capixabas;0;0;2;2;0.0;D
ES;Linhares;Do Verde e das Águas;83.999;1.164;16;163;1600681.0;B
ES;Mantenópolis;Doce Pontões Capixaba;10.472;413;1;8;0.0;D
ES;Marataízes;Costa e da Imigração;91.364;839;10;167;702042.0;C
ES;Marechal Floriano;Montanhas Capixabas;4.988;0;4;14;0.0;D
ES;Marilândia;Doce Pontões Capixaba;0;0;1;3;0.0;D
ES;Mimoso do Sul;Sul Capixaba dos Vales e Café;14.987;130;2;9;0.0;D
ES;Montanha;Doce Terra Morena;10.562;121;3;17;0.0;D
ES;Mucurici;Doce Terra Morena;0;0;1;2;0.0;D
ES;Muniz Freire;Caparaó Capixaba;4.713;0;1;5;0.0;D
ES;Muqui;Sul Capixaba dos Vales e Café;17.904;143;2;11;0.0;D
ES;Nova Venécia;Caminhos do Café, Pedras e Cachoeiras - Noroeste;10.112;845;6;50;0.0;C
ES;Pancas;Doce Pontões Capixaba;43.840;112;0;0;0.0;D
ES;Pedro Canário;Doce Terra Morena;6.543;91;3;19;0.0;D
ES;Piúma;Costa e da Imigração;145.517;420;13;30;65994.0;B
ES;Ponto Belo;Doce Terra Morena;0;0;0;0;0.0;E
ES;Rio Bananal;Do Verde e das Águas;6.298;230;2;7;0.0;D
ES;Rio Novo do Sul;Costa e da Imigração;0;0;0;0;0.0;E
ES;Santa Leopoldina;Imigrantes;496;116;3;9;0.0;D
ES;Santa Maria de Jetibá;Imigrantes;0;121;4;25;0.0;D
ES;Santa Teresa;Imigrantes;26.093;557;11;45;176401.0;C
ES;São Domingos do Norte;Doce Pontões Capixaba;1.168;0;3;13;0.0;D
ES;São Gabriel da Palha;Caminhos do Café, Pedras e Cachoeiras - Noroeste;0;934;3;24;0.0;D
ES;São José do Calçado;Caparaó Capixaba;0;0;2;9;0.0;D
ES;São Mateus;Do Verde e das Águas;122.450;1.970;20;148;1064478.0;B
ES;São Roque do Canaã;Imigrantes;10.411;143;0;0;0.0;D
ES;Serra;Metropolitana;87.263;1.826;22;182;4456101.0;B
ES;Vargem Alta;Montanhas Capixabas;0;143;3;33;0.0;D
ES;Venda Nova do Imigrante;Montanhas Capixabas;4.713;247;7;81;0.0;C
ES;Viana;Metropolitana;4.988;489;1;7;0.0;D
ES;Vila Pavão;Caminhos do Café, Pedras e Cachoeiras - Noroeste;0;0;0;0;0.0;E
ES;Vila Valério;Caminhos do Café, Pedras e Cachoeiras - Noroeste;0;0;0;0;0.0;D
ES;Vila Velha;Metropolitana;130.166;6.340;24;184;2863164.0;B
ES;Vitória;Metropolitana;1.107.558;55.348;31;546;8396753.0;A
GO;Alexânia;Região Turística do Ouro e Cristais;9.550;483;8;48;163254.0;C
GO;Alto Paraíso de Goiás;Região Turística da Chapada dos Veadeiros;42.941;5.534;36;234;2106191.0;B
GO;Anápolis;Região Turística dos Negócios e Tradições;162.029;8.401;25;255;3233772.0;B
GO;Anicuns;Região Turística dos Negócios e Tradições;4.000;111;3;6;0.0;D
GO;Aragarças;Região Turística Vale do Araguaia;9.900;0;8;46;117412.0;C
GO;Aruanã;Região Turística Vale do Araguaia;102.682;578;3;4;0.0;C
GO;Aurilândia;Região Turística Pegadas no Cerrado;2.591;0;0;0;0.0;D
GO;Baliza;Região Turística Chapada das Emas;9.134;0;1;1;0.0;D
GO;Bela Vista de Goiás;Região Turística dos Negócios e Tradições;3.064;116;2;6;0.0;D
